Sample,Year,location,treatment,trtname,chemical,rep,isloc,isattempt,isrecover,isolate_multi_spec,multispecplant,camefrom,isolate_code,Long Term Storage,accession,voucher,percentage of identical matches,Bitscore,TaxCutoff,Highest BLAST taxonomy,Conservative Taxonomy,clade
VAL1705_112,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,1,stem,TRUE,FALSE,FALSE,,VAL1705_112,.,.,.,.,.,.,.,.,.,.
VAL1705_113,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,1,root,TRUE,FALSE,FALSE,,VAL1705_113,.,.,.,.,.,.,.,.,.,.
VAL1705_113,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,1,stem,TRUE,TRUE,FALSE,,VAL1705_113,VAL1705_113,1,AY598654,CBS 450.67,99,1589,Pass,Pythium heterothallicum  ,Pythium heterothallicum,I
VAL1705_114,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,1,root,TRUE,FALSE,FALSE,,VAL1705_114,.,.,.,.,.,.,.,.,.,.
VAL1705_114,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,1,stem,TRUE,FALSE,FALSE,,VAL1705_114,.,.,.,.,.,.,.,.,.,.
VAL1705_115,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,1,root,TRUE,FALSE,FALSE,,VAL1705_115,.,.,.,.,.,.,.,.,.,.
VAL1705_115,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,1,stem,TRUE,FALSE,FALSE,,VAL1705_115,.,.,.,.,.,.,.,.,.,.
VAL1705_116,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,1,root,TRUE,FALSE,FALSE,,VAL1705_116,.,.,.,.,.,.,.,.,.,.
VAL1705_116,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,1,stem,TRUE,FALSE,FALSE,,VAL1705_116,.,.,.,.,.,.,.,.,.,.
VAL1705_117,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,1,root,TRUE,FALSE,FALSE,,VAL1705_117,.,.,.,.,.,.,.,.,.,.
VAL1705_117,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,1,stem,TRUE,FALSE,FALSE,,VAL1705_117,.,.,.,.,.,.,.,.,.,.
VAL1705_118,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,1,root,TRUE,FALSE,FALSE,,VAL1705_118,.,.,.,.,.,.,.,.,.,.
VAL1705_118,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,1,stem,TRUE,FALSE,FALSE,,VAL1705_118,.,.,.,.,.,.,.,.,.,.
VAL1705_119,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,1,stem,TRUE,FALSE,FALSE,,VAL1705_119,.,.,.,.,.,.,.,.,.,.
VAL1705_119,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,1,root,TRUE,TRUE,FALSE,,VAL1705_119,VAL1705_119,1,AY598645,CBS 453.67,100,1749,Pass,Pythium sylvaticum  ,Pythium sylvaticum,F
VAL1705_12,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,4,stem,TRUE,FALSE,FALSE,,VAL1705_12,.,.,.,.,.,.,.,.,.,.
VAL1705_12,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,4,root,TRUE,TRUE,FALSE,,VAL1705_12,VAL1705_12,1,AY598654,CBS 450.67,100,1605,Pass,Pythium heterothallicum  ,Pythium heterothallicum,I
VAL1705_120,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,1,root,TRUE,FALSE,FALSE,,VAL1705_120,.,.,.,.,.,.,.,.,.,.
VAL1705_120,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,1,stem,TRUE,FALSE,FALSE,,VAL1705_120,.,.,.,.,.,.,.,.,.,.
VAL1705_121,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,root,TRUE,FALSE,FALSE,,VAL1705_121,.,.,.,.,.,.,.,.,.,.
VAL1705_121,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,stem,TRUE,FALSE,FALSE,,VAL1705_121,.,.,.,.,.,.,.,.,.,.
VAL1705_122,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,root,TRUE,FALSE,FALSE,,VAL1705_122,.,.,.,.,.,.,.,.,.,.
VAL1705_122,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,stem,TRUE,FALSE,FALSE,,VAL1705_122,.,.,.,.,.,.,.,.,.,.
VAL1705_123,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,root,TRUE,FALSE,FALSE,,VAL1705_123,.,.,.,.,.,.,.,.,.,.
VAL1705_123,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,stem,TRUE,FALSE,FALSE,,VAL1705_123,.,.,.,.,.,.,.,.,.,.
VAL1705_124,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,root,TRUE,FALSE,FALSE,,VAL1705_124,.,.,.,.,.,.,.,.,.,.
VAL1705_124,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,stem,TRUE,FALSE,FALSE,,VAL1705_124,.,.,.,.,.,.,.,.,.,.
VAL1705_125,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,root,TRUE,FALSE,FALSE,,VAL1705_125,.,.,.,.,.,.,.,.,.,.
VAL1705_125,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,stem,TRUE,FALSE,FALSE,,VAL1705_125,.,.,.,.,.,.,.,.,.,.
VAL1705_126,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,root,TRUE,FALSE,FALSE,,VAL1705_126,.,.,.,.,.,.,.,.,.,.
VAL1705_126,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,stem,TRUE,FALSE,FALSE,,VAL1705_126,.,.,.,.,.,.,.,.,.,.
VAL1705_127,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,root,TRUE,FALSE,FALSE,,VAL1705_127,.,.,.,.,.,.,.,.,.,.
VAL1705_127,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,stem,TRUE,TRUE,TRUE,,VAL1705_127,VAL1705_127,1,AY598645,CBS 453.67,100,1755,Pass,Pythium sylvaticum  ,Pythium sylvaticum,F
VAL1705_152,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,stem,FALSE,.,.,,VAL1705_127,VAL1705_152,1,AY598699,CBS 773.81,86,830,Pass,Pythium marsipium  ,Pythium sp. E/J,E/J
VAL1705_128,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,root,TRUE,FALSE,FALSE,,VAL1705_128,.,.,.,.,.,.,.,.,.,.
VAL1705_128,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,stem,TRUE,FALSE,FALSE,,VAL1705_128,.,.,.,.,.,.,.,.,.,.
VAL1705_129,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,stem,TRUE,FALSE,FALSE,,VAL1705_129,.,.,.,.,.,.,.,.,.,.
VAL1705_129,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,root,TRUE,TRUE,FALSE,,VAL1705_129,VAL1705_129,1,AY598702,CBS 250.28,99,1759,Pass,Pythium irregulare  ,Pythium irregulare,F
VAL1705_13,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,stem,TRUE,FALSE,FALSE,,VAL1705_13,.,.,.,.,.,.,.,.,.,.
VAL1705_13,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,root,TRUE,TRUE,TRUE,,VAL1705_13,VAL1705_13,1,AY598645,CBS 453.67,99,1751,Pass,Pythium sylvaticum  ,Pythium sylvaticum,F
VAL1705_157,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,root,FALSE,.,.,,VAL1705_13,VAL1705_157,1,AY598626,CBS 168.68,99,1539,Pass,Pythium inflatum  ,Pythium inflatum,B
VAL1705_130,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,root,TRUE,FALSE,FALSE,,VAL1705_130,.,.,.,.,.,.,.,.,.,.
VAL1705_130,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,stem,TRUE,FALSE,FALSE,,VAL1705_130,.,.,.,.,.,.,.,.,.,.
VAL1705_131,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,root,TRUE,FALSE,FALSE,,VAL1705_131,.,.,.,.,.,.,.,.,.,.
VAL1705_131,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,stem,TRUE,FALSE,FALSE,,VAL1705_131,.,.,.,.,.,.,.,.,.,.
VAL1705_132,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,root,TRUE,FALSE,FALSE,,VAL1705_132,.,.,.,.,.,.,.,.,.,.
VAL1705_132,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,1,stem,TRUE,FALSE,FALSE,,VAL1705_132,.,.,.,.,.,.,.,.,.,.
VAL1705_133,2017,IA,1,NTC,NTC,1,root,TRUE,FALSE,FALSE,,VAL1705_133,.,.,.,.,.,.,.,.,.,.
VAL1705_133,2017,IA,1,NTC,NTC,1,stem,TRUE,FALSE,FALSE,,VAL1705_133,.,.,.,.,.,.,.,.,.,.
VAL1705_134,2017,IA,1,NTC,NTC,1,root,TRUE,FALSE,FALSE,,VAL1705_134,.,.,.,.,.,.,.,.,.,.
VAL1705_134,2017,IA,1,NTC,NTC,1,stem,TRUE,FALSE,FALSE,,VAL1705_134,.,.,.,.,.,.,.,.,.,.
VAL1705_135,2017,IA,1,NTC,NTC,1,root,TRUE,FALSE,FALSE,,VAL1705_135,.,.,.,.,.,.,.,.,.,.
VAL1705_135,2017,IA,1,NTC,NTC,1,stem,TRUE,FALSE,FALSE,,VAL1705_135,.,.,.,.,.,.,.,.,.,.
VAL1705_136,2017,IA,1,NTC,NTC,1,root,TRUE,FALSE,FALSE,,VAL1705_136,.,.,.,.,.,.,.,.,.,.
VAL1705_136,2017,IA,1,NTC,NTC,1,stem,TRUE,FALSE,FALSE,,VAL1705_136,.,.,.,.,.,.,.,.,.,.
VAL1705_137,2017,IA,1,NTC,NTC,1,root,TRUE,FALSE,FALSE,,VAL1705_137,.,.,.,.,.,.,.,.,.,.
VAL1705_137,2017,IA,1,NTC,NTC,1,stem,TRUE,FALSE,FALSE,,VAL1705_137,.,.,.,.,.,.,.,.,.,.
VAL1705_138,2017,IA,1,NTC,NTC,1,root,TRUE,FALSE,FALSE,,VAL1705_138,.,.,.,.,.,.,.,.,.,.
VAL1705_138,2017,IA,1,NTC,NTC,1,stem,TRUE,FALSE,FALSE,,VAL1705_138,.,.,.,.,.,.,.,.,.,.
VAL1705_139,2017,IA,1,NTC,NTC,1,stem,TRUE,FALSE,FALSE,,VAL1705_139,.,.,.,.,.,.,.,.,.,.
VAL1705_139,2017,IA,1,NTC,NTC,1,root,TRUE,TRUE,FALSE,,VAL1705_139,VAL1705_139,1,AY598645,CBS 453.67,100,1733,Pass,Pythium sylvaticum  ,Pythium sylvaticum,F
VAL1705_14,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,root,TRUE,FALSE,FALSE,,VAL1705_14,.,.,.,.,.,.,.,.,.,.
VAL1705_14,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,stem,TRUE,TRUE,FALSE,,VAL1705_14,VAL1705_14,1,AY598624,CBS 316.33,100,1513,Pass,Pythium torulosum  ,Pythium torulosum,B
VAL1705_140,2017,IA,1,NTC,NTC,1,root,TRUE,FALSE,FALSE,,VAL1705_140,.,.,.,.,.,.,.,.,.,.
VAL1705_140,2017,IA,1,NTC,NTC,1,stem,TRUE,FALSE,FALSE,,VAL1705_140,.,.,.,.,.,.,.,.,.,.
VAL1705_141,2017,IA,1,NTC,NTC,1,root,TRUE,FALSE,FALSE,,VAL1705_141,.,.,.,.,.,.,.,.,.,.
VAL1705_141,2017,IA,1,NTC,NTC,1,stem,TRUE,FALSE,FALSE,,VAL1705_141,.,.,.,.,.,.,.,.,.,.
VAL1705_142,2017,IA,1,NTC,NTC,1,root,TRUE,FALSE,FALSE,,VAL1705_142,.,.,.,.,.,.,.,.,.,.
VAL1705_142,2017,IA,1,NTC,NTC,1,stem,TRUE,FALSE,FALSE,,VAL1705_142,.,.,.,.,.,.,.,.,.,.
VAL1705_143,2017,IA,1,NTC,NTC,1,stem,TRUE,FALSE,FALSE,,VAL1705_143,.,.,.,.,.,.,.,.,.,.
VAL1705_143,2017,IA,1,NTC,NTC,1,root,TRUE,TRUE,FALSE,,VAL1705_143,VAL1705_143,1,HQ643858,ADC 9906,98,1062,Pass,Pythium terrestris  ,Pythium terrestris,F
VAL1705_144,2017,IA,1,NTC,NTC,1,root,TRUE,FALSE,FALSE,,VAL1705_144,.,.,.,.,.,.,.,.,.,.
VAL1705_144,2017,IA,1,NTC,NTC,1,stem,TRUE,FALSE,FALSE,,VAL1705_144,.,.,.,.,.,.,.,.,.,.
VAL1705_15,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,root,TRUE,FALSE,FALSE,,VAL1705_15,.,.,.,.,.,.,.,.,.,.
VAL1705_15,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,stem,TRUE,FALSE,FALSE,,VAL1705_15,.,.,.,.,.,.,.,.,.,.
VAL1705_16,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,stem,TRUE,FALSE,FALSE,,VAL1705_16,.,.,.,.,.,.,.,.,.,.
VAL1705_16,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,root,TRUE,TRUE,FALSE,,VAL1705_16,VAL1705_16,1,AY598645,CBS 453.67,99,1683,Pass,Pythium sylvaticum  ,Pythium sylvaticum,F
VAL1705_17,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,root,TRUE,FALSE,FALSE,,VAL1705_17,.,.,.,.,.,.,.,.,.,.
VAL1705_158,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,stem,FALSE,.,.,,VAL1705_17,VAL1705_158,1,HQ643561,BR 749,99,1441,Pass,Pythium heterothallicum  ,Pythium heterothallicum,I
VAL1705_17,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,stem,TRUE,TRUE,TRUE,,VAL1705_17,VAL1705_17,1,AY598624,CBS 316.33,100,1570,Pass,Pythium torulosum  ,Pythium torulosum,B
VAL1705_18,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,root,TRUE,FALSE,FALSE,,VAL1705_18,.,.,.,.,.,.,.,.,.,.
VAL1705_18,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,stem,TRUE,FALSE,FALSE,,VAL1705_18,.,.,.,.,.,.,.,.,.,.
VAL1705_19,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,root,TRUE,FALSE,FALSE,,VAL1705_19,.,.,.,.,.,.,.,.,.,.
VAL1705_19,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,stem,TRUE,FALSE,FALSE,,VAL1705_19,.,.,.,.,.,.,.,.,.,.
VAL1705_20,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,stem,TRUE,FALSE,FALSE,,VAL1705_20,.,.,.,.,.,.,.,.,.,.
VAL1705_20,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,root,TRUE,TRUE,FALSE,,VAL1705_20,VAL1705_20,1,AY598626,CBS 168.68,99,1574,Pass,Pythium inflatum  ,Pythium inflatum,B
VAL1705_21,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,root,TRUE,FALSE,FALSE,,VAL1705_21,.,.,.,.,.,.,.,.,.,.
VAL1705_21,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,stem,TRUE,FALSE,FALSE,,VAL1705_21,.,.,.,.,.,.,.,.,.,.
VAL1705_22,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,stem,TRUE,FALSE,FALSE,,VAL1705_22,.,.,.,.,.,.,.,.,.,.
VAL1705_22,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,root,TRUE,TRUE,FALSE,,VAL1705_22,VAL1705_22,1,HQ643829,ADC 9759,99,1541,Pass,Pythium sp. nov.,Pythium sp. nov. Clade F,F
VAL1705_23,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,root,TRUE,FALSE,FALSE,,VAL1705_23,.,.,.,.,.,.,.,.,.,.
VAL1705_23,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,stem,TRUE,FALSE,FALSE,,VAL1705_23,.,.,.,.,.,.,.,.,.,.
VAL1705_24,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,stem,TRUE,FALSE,FALSE,,VAL1705_24,.,.,.,.,.,.,.,.,.,.
VAL1705_24,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,4,root,TRUE,TRUE,FALSE,,VAL1705_24,VAL1705_24,1,HQ643553.1,CBS45067,97,1365,Pass,Pythium heterothallicum  ,Pythium heterothallicum,I
VAL1705_25,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,root,TRUE,FALSE,FALSE,,VAL1705_25,.,.,.,.,.,.,.,.,.,.
VAL1705_25,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,stem,TRUE,TRUE,FALSE,,VAL1705_25,VAL1705_25,1,AY598654,CBS 450.67,99,1594,Pass,Pythium heterothallicum  ,Pythium heterothallicum,I
VAL1705_26,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,root,TRUE,FALSE,FALSE,,VAL1705_26,.,.,.,.,.,.,.,.,.,.
VAL1705_26,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,stem,TRUE,TRUE,FALSE,,VAL1705_26,VAL1705_26,1,HQ643917,BR 781,100,1580,Pass,Pythium ultimum var. ultimum,Pythium ultimum var. ultimum,I
VAL1705_27,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,root,TRUE,TRUE,FALSE,,VAL1705_27,.,.,.,.,.,.,.,.,.,.
VAL1705_153,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,root,FALSE,.,.,,VAL1705_27,VAL1705_153,1,AY598645,CBS 453.67,100,1742,Pass,Pythium sylvaticum  ,Pythium sylvaticum,F
VAL1705_27,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,stem,TRUE,TRUE,FALSE,,VAL1705_27,VAL1705_27,1,AY598645,CBS 453.67,99,1777,Pass,Pythium sylvaticum  ,Pythium sylvaticum,F
VAL1705_28,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,stem,TRUE,FALSE,FALSE,,VAL1705_28,.,.,.,.,.,.,.,.,.,.
VAL1705_28,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,root,TRUE,TRUE,FALSE,,VAL1705_28,VAL1705_28,1,AY598624,CBS 316.33,100,1583,Pass,Pythium torulosum  ,Pythium torulosum,B
VAL1705_29,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,root,TRUE,FALSE,FALSE,,VAL1705_29,.,.,.,.,.,.,.,.,.,.
VAL1705_29,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,stem,TRUE,FALSE,FALSE,,VAL1705_29,.,.,.,.,.,.,.,.,.,.
VAL1705_30,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,root,TRUE,FALSE,FALSE,,VAL1705_30,.,.,.,.,.,.,.,.,.,.
VAL1705_161,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,stem,FALSE,.,.,,VAL1705_30,VAL1705_161,1,HQ643410,Lev 1618,100,1491,Pass,Pythium acanthicum  ,Pythium acanthicum,D
VAL1705_30,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,stem,TRUE,TRUE,FALSE,,VAL1705_30,VAL1705_30,1,AY598642,CBS 776.81,100,1666,Pass,Pythium pleroticum  ,Pythium pleroticum,E
VAL1705_31,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,stem,TRUE,FALSE,FALSE,,VAL1705_31,.,.,.,.,.,.,.,.,.,.
VAL1705_31,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,root,TRUE,TRUE,FALSE,,VAL1705_31,VAL1705_31,1,DQ091300,20172,99,1742,Pass,Pythium rostratifingens  ,Pythium rostratifingens,E
VAL1705_32,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,root,TRUE,FALSE,FALSE,,VAL1705_32,.,.,.,.,.,.,.,.,.,.
VAL1705_32,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,stem,TRUE,FALSE,FALSE,,VAL1705_32,.,.,.,.,.,.,.,.,.,.
VAL1705_33,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,root,TRUE,FALSE,FALSE,,VAL1705_33,.,.,.,.,.,.,.,.,.,.
VAL1705_33,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,stem,TRUE,FALSE,FALSE,,VAL1705_33,.,.,.,.,.,.,.,.,.,.
VAL1705_34,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,root,TRUE,FALSE,FALSE,,VAL1705_34,.,.,.,.,.,.,.,.,.,.
VAL1705_34,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,stem,TRUE,FALSE,FALSE,,VAL1705_34,.,.,.,.,.,.,.,.,.,.
VAL1705_35,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,root,TRUE,FALSE,FALSE,,VAL1705_35,.,.,.,.,.,.,.,.,.,.
VAL1705_35,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,stem,TRUE,FALSE,FALSE,,VAL1705_35,.,.,.,.,.,.,.,.,.,.
VAL1705_36,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,root,TRUE,FALSE,FALSE,,VAL1705_36,.,.,.,.,.,.,.,.,.,.
VAL1705_36,2017,IA,3,Cruisermaxx,Mefenoxam + Fludioxonil,3,stem,TRUE,FALSE,FALSE,,VAL1705_36,.,.,.,.,.,.,.,.,.,.
VAL1705_37,2017,IA,1,NTC,NTC,4,root,TRUE,FALSE,FALSE,,VAL1705_37,.,.,.,.,.,.,.,.,.,.
VAL1705_37,2017,IA,1,NTC,NTC,4,stem,TRUE,FALSE,FALSE,,VAL1705_37,.,.,.,.,.,.,.,.,.,.
VAL1705_38,2017,IA,1,NTC,NTC,4,root,TRUE,FALSE,FALSE,,VAL1705_38,.,.,.,.,.,.,.,.,.,.
VAL1705_38,2017,IA,1,NTC,NTC,4,stem,TRUE,FALSE,FALSE,,VAL1705_38,.,.,.,.,.,.,.,.,.,.
VAL1705_39,2017,IA,1,NTC,NTC,4,root,TRUE,FALSE,FALSE,,VAL1705_39,.,.,.,.,.,.,.,.,.,.
VAL1705_155,2017,IA,1,NTC,NTC,4,stem,FALSE,.,.,,VAL1705_39,VAL1705_155,1,AY598654,CBS 450.67,100,1611,Pass,Pythium heterothallicum  ,Pythium heterothallicum,I
VAL1705_39,2017,IA,1,NTC,NTC,4,stem,TRUE,TRUE,FALSE,,VAL1705_39,VAL1705_39,1,AY598654,CBS 450.67,99,1604,Pass,Pythium heterothallicum  ,Pythium heterothallicum,I
VAL1705_40,2017,IA,1,NTC,NTC,4,root,TRUE,FALSE,FALSE,,VAL1705_40,.,.,.,.,.,.,.,.,.,.
VAL1705_40,2017,IA,1,NTC,NTC,4,stem,TRUE,FALSE,FALSE,,VAL1705_40,.,.,.,.,.,.,.,.,.,.
VAL1705_41,2017,IA,1,NTC,NTC,4,root,TRUE,FALSE,FALSE,,VAL1705_41,.,.,.,.,.,.,.,.,.,.
VAL1705_156,2017,IA,1,NTC,NTC,4,stem,FALSE,.,.,,VAL1705_41,VAL1705_156,1,AY598709,CBS 808.96,99,1687,Pass,Pythium nunn  ,Pythium nunn,J
VAL1705_41,2017,IA,1,NTC,NTC,4,stem,TRUE,TRUE,FALSE,,VAL1705_41,VAL1705_41,1,AY598654,CBS 450.67,99,1613,Pass,Pythium heterothallicum  ,Pythium heterothallicum,I
VAL1705_42,2017,IA,1,NTC,NTC,4,root,TRUE,FALSE,FALSE,,VAL1705_42,.,.,.,.,.,.,.,.,.,.
VAL1705_42,2017,IA,1,NTC,NTC,4,stem,TRUE,FALSE,FALSE,,VAL1705_42,.,.,.,.,.,.,.,.,.,.
VAL1705_43,2017,IA,1,NTC,NTC,4,root,TRUE,TRUE,FALSE,,VAL1705_43,VAL1705_43,1,AY598624.2,CBS 316.33,99,1544,Pass,Pythium torulosum  ,Pythium torulosum,B
VAL1705_43,2017,IA,1,NTC,NTC,4,stem,TRUE,FALSE,FALSE,,VAL1705_43,.,.,.,.,.,.,.,.,.,.
VAL1705_44,2017,IA,1,NTC,NTC,4,root,TRUE,FALSE,FALSE,,VAL1705_44,.,.,.,.,.,.,.,.,.,.
VAL1705_44,2017,IA,1,NTC,NTC,4,stem,TRUE,FALSE,FALSE,,VAL1705_44,.,.,.,.,.,.,.,.,.,.
VAL1705_45,2017,IA,1,NTC,NTC,4,stem,TRUE,FALSE,FALSE,,VAL1705_45,.,.,.,.,.,.,.,.,.,.
VAL1705_45,2017,IA,1,NTC,NTC,4,root,TRUE,TRUE,FALSE,,VAL1705_45,VAL1705_45,1,AY598654,CBS 450.67,100,1592,Pass,Pythium heterothallicum  ,Pythium heterothallicum,I
VAL1705_46,2017,IA,1,NTC,NTC,4,root,TRUE,FALSE,FALSE,,VAL1705_46,.,.,.,.,.,.,.,.,.,.
VAL1705_46,2017,IA,1,NTC,NTC,4,stem,TRUE,FALSE,FALSE,,VAL1705_46,.,.,.,.,.,.,.,.,.,.
VAL1705_47,2017,IA,1,NTC,NTC,4,root,TRUE,FALSE,FALSE,,VAL1705_47,.,.,.,.,.,.,.,.,.,.
VAL1705_47,2017,IA,1,NTC,NTC,4,stem,TRUE,FALSE,FALSE,,VAL1705_47,.,.,.,.,.,.,.,.,.,.
VAL1705_48,2017,IA,1,NTC,NTC,4,root,TRUE,FALSE,FALSE,,VAL1705_48,.,.,.,.,.,.,.,.,.,.
VAL1705_48,2017,IA,1,NTC,NTC,4,stem,TRUE,FALSE,FALSE,,VAL1705_48,.,.,.,.,.,.,.,.,.,.
VAL1705_49,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,2,stem,TRUE,FALSE,FALSE,,VAL1705_49,.,.,.,.,.,.,.,.,.,.
VAL1705_49,2017,IA,2,Intego Suite,Ethaboxam + Metalaxyl + Ipiconazole,2,root,TRUE,TRUE,FALSE,,VAL1705_49,VAL1705_49,1,AY598642,CBS 776.81,99,1716,Pass,Pythium pleroticum  ,Pythium pleroticum,E
